solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
46,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5142673770.406124,-10.35668442601531,11381217.422044165,11235260.816124307,0.14297470678601595,478995209.59896296,482320048.0807344,13.744001602691146,-4617441955.750378,-4617349089.246074,2.45408282735893,0.476,0.151,0.373,-1.004872603651231,242.96,"[[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]]"
47,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5129027021.766513,-10.322567554416283,11381217.422044165,11803708.76359862,0.1529650046326647,478995209.59896296,476488015.9815838,13.54960053271946,-4617441955.750378,-4605334575.332666,2.447408097407037,0.239,0.565,0.196,-1.0530162883124765,242.96,"[[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0], [0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]]"
48,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5130338861.4305725,-10.325847153576431,11381217.422044165,11847643.197306933,0.15373713879274048,478995209.59896296,474108243.2689313,13.470274775631044,-4617441955.750378,-4606566873.873803,2.4480927077076684,0.284,0.465,0.252,-1.082643691573228,242.96,"[[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1]]"
49,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136425870.199216,-10.341064675498039,11381217.422044165,11822312.692098618,0.1532919629542815,478995209.59896296,477563927.2555968,13.585464241853227,-4617441955.750378,-4602182400.346241,2.445656889081245,0.487,0.092,0.421,-1.0508327112392966,242.96,"[[1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]]"
50,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5143819129.899089,-10.359547824747722,11381217.422044165,11519639.159470621,0.14797256870774378,478995209.59896296,470460917.2094981,13.348697240316604,-4617441955.750378,-4622884958.545981,2.457158310303323,0.33,0.35,0.32,-1.1448145734664283,242.96,"[[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]]"
51,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136518357.708683,-10.341295894271708,11381217.422044165,12184541.188269662,0.15965801736853535,478995209.59896296,473425120.3227413,13.447504010758044,-4617441955.750378,-4613221812.017841,2.4517898955654673,0.486,0.073,0.441,-1.0988460451168436,242.96,"[[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0]]"
52,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5141057921.020148,-10.35264480255037,11381217.422044165,11634940.578641556,0.1499989556879008,478995209.59896296,476751409.634139,13.558380321137967,-4617441955.750378,-4616715326.186022,2.4537307367700123,0.34,0.311,0.349,-1.0671502646855116,242.96,"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1], [1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]]"
53,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136748004.983533,-10.341870012458832,11381217.422044165,12318242.748603195,0.16200778117053066,478995209.59896296,486851566.6429935,13.895052221433117,-4617441955.750378,-4601169583.505986,2.4450942130588813,0.329,0.339,0.332,-0.9418806959042625,242.96,"[[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]]"
54,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5129335499.647164,-10.32333874911791,11381217.422044165,11758509.189810306,0.1521706360247857,478995209.59896296,477085749.8867614,13.56952499622538,-4617441955.750378,-4603468031.265659,2.446371128480922,0.313,0.356,0.331,-1.0465252767652862,242.96,"[[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1], [1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1], [0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]]"
55,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5141077200.592855,-10.35269300148214,11381217.422044165,11607438.453743668,0.1495156143012947,478995209.59896296,471731789.4921269,13.391059649737564,-4617441955.750378,-4622982438.794076,2.457212465996709,0.421,0.152,0.427,-1.1259480885624313,242.96,"[[0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]]"
56,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5130040220.553015,-10.325100551382537,11381217.422044165,11717752.171932165,0.1514543439706883,478995209.59896296,465474200.7711828,13.182473359039426,-4617441955.750378,-4621276374.448921,2.456264652471623,0.405,0.172,0.422,-1.183434942719404,242.96,"[[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]]"
57,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5147367479.674732,-10.368418699186831,11381217.422044165,11683403.590872983,0.15085067822272377,478995209.59896296,470319686.6582596,13.34398955527532,-4617441955.750378,-4630896607.519462,2.461609226399701,0.419,0.149,0.432,-1.151225504790804,242.96,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]]"
58,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5133725099.13585,-10.334312747839626,11381217.422044165,12292538.213005334,0.16155603186301115,478995209.59896296,473074550.4889141,13.43581834963047,-4617441955.750378,-4608779477.197497,2.4493219317763875,0.329,0.314,0.358,-1.0988478863528988,242.96,"[[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]]"
59,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5144772639.228501,-10.361931598071253,11381217.422044165,11400425.405133082,0.1458774236403002,478995209.59896296,480504326.31206876,13.683477543735625,-4617441955.750378,-4619427851.23931,2.45523769513295,0.351,0.27,0.379,-1.0288292224515567,242.96,"[[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]]"
60,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136368270.275797,-10.340920675689492,11381217.422044165,12630089.62132905,0.16748839404796223,478995209.59896296,477037108.6906303,13.56790362302101,-4617441955.750378,-4616739494.263203,2.453744163479557,0.319,0.313,0.369,-1.055708575914422,242.96,"[[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0], [1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]]"
61,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5138317761.402227,-10.345794403505568,11381217.422044165,11584492.298141854,0.1491123426738463,478995209.59896296,474491480.4100232,13.483049347000774,-4617441955.750378,-4615380992.778111,2.452989440432284,0.325,0.292,0.383,-1.0898031736525917,242.96,"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]]"
62,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5135812589.989276,-10.33953147497319,11381217.422044165,12587325.408181338,0.1667368261543293,478995209.59896296,479773370.79043174,13.659112359681059,-4617441955.750378,-4613744351.004017,2.4520801950022317,0.365,0.221,0.415,-1.0229746834137092,242.96,"[[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0], [1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]]"
63,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5131698619.866144,-10.32924654966536,11381217.422044165,12048110.960326722,0.15726029807252587,478995209.59896296,475483862.26775074,13.516128742258358,-4617441955.750378,-4610323539.022329,2.4501797439012942,0.223,0.466,0.311,-1.0681667401424138,242.96,"[[0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]]"
64,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5146975493.079441,-10.367438732698602,11381217.422044165,11531219.921617843,0.1481760970407354,478995209.59896296,480906557.93582714,13.696885264527571,-4617441955.750378,-4619063178.266391,2.4550350990368837,0.336,0.257,0.407,-1.0270337491443708,242.96,"[[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]]"
65,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5141645171.432177,-10.354112928580442,11381217.422044165,11425986.570913903,0.14632665326737967,478995209.59896296,481291590.25257933,13.709719675085978,-4617441955.750378,-4615481066.314021,2.453045036841123,0.248,0.413,0.339,-1.0151703202364626,242.96,"[[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]]"
66,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5131833158.947535,-10.329582897368837,11381217.422044165,12105037.035169365,0.1582607563298658,478995209.59896296,474330938.5853685,13.477697952845617,-4617441955.750378,-4608830111.399148,2.4493500618884156,0.09,0.669,0.241,-1.0817606083791738,242.96,"[[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]]"
67,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5132029338.323732,-10.33007334580933,11381217.422044165,11898218.698562743,0.15462598767245594,478995209.59896296,473666765.39097464,13.455558846365822,-4617441955.750378,-4608003246.055317,2.4488906922529536,0.415,0.076,0.51,-1.0901170030098992,242.96,"[[1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]]"
68,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136097797.949017,-10.340244494872541,11381217.422044165,12073776.08538837,0.15771135475199244,478995209.59896296,483944086.727713,13.7981362242571,-4617441955.750378,-4605496796.5861025,2.4474982203256124,0.267,0.348,0.384,-0.9753466152399515,242.96,"[[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]]"
69,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136805890.699071,-10.342014726747678,11381217.422044165,11713198.194116378,0.15137430921118414,478995209.59896296,472031388.0394106,13.401046267980353,-4617441955.750378,-4617055285.279297,2.4539196029329426,0.355,0.172,0.473,-1.116262249541636,242.96,"[[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]]"
70,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5138201217.74354,-10.34550304435885,11381217.422044165,11697203.569251416,0.15109320859844316,478995209.59896296,471018430.10548383,13.367281003516128,-4617441955.750378,-4624650931.361002,2.458139406311668,0.428,0.036,0.537,-1.1301051620533622,242.96,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]]"
71,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5136250875.098106,-10.340627187745266,11381217.422044165,11886458.620209549,0.15441930791229436,478995209.59896296,471359486.57589126,13.378649552529708,-4617441955.750378,-4618304801.409155,2.4546137785606414,0.161,0.511,0.328,-1.1230820997778572,242.96,"[[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]]"
72,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5143892824.273745,-10.359732060684362,11381217.422044165,11735921.12145437,0.15177365767055132,478995209.59896296,470430369.51043284,13.347678983681094,-4617441955.750378,-4628141814.712925,2.460078785951625,0.37,0.127,0.503,-1.1449527980519196,242.96,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]]"
73,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5130233368.090177,-10.325583420225442,11381217.422044165,12032806.321210995,0.15699132374711766,478995209.59896296,471220236.7856025,13.374007892853417,-4617441955.750378,-4613007424.039634,2.4516707911331297,0.295,0.262,0.443,-1.116008016097095,242.96,"[[0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]]"
74,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5131271258.827426,-10.328178147068565,11381217.422044165,12007877.66895325,0.1565532103506722,478995209.59896296,474449873.1573867,13.481662438579557,-4617441955.750378,-4606648412.826507,2.448138007125837,0.269,0.304,0.427,-1.0797219361254387,242.96,"[[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]]"
75,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5129506346.355336,-10.32376586588834,11381217.422044165,11656233.324087726,0.15037316914038182,478995209.59896296,472937060.28430206,13.43123534281007,-4617441955.750378,-4608290676.837353,2.4490503760207516,0.232,0.367,0.401,-1.0954586236577573,242.96,"[[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1]]"
76,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5131966124.657287,-10.329915311643216,11381217.422044165,12278770.173807558,0.16131406280856866,478995209.59896296,478805260.34530824,13.626842011510275,-4617441955.750378,-4605614248.041291,2.4475634711340506,0.298,0.255,0.447,-1.0293389943879383,242.96,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]]"
77,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5131076065.651296,-10.327690164128239,11381217.422044165,11982531.66385199,0.15610776210636185,478995209.59896296,470603172.5927542,13.353439086425139,-4617441955.750378,-4613614082.76272,2.4520078237570666,0.207,0.4,0.393,-1.1244909734540611,242.96,"[[0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]]"
78,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5133574354.246735,-10.333935885616837,11381217.422044165,11948578.403059151,0.15551104399049476,478995209.59896296,476731584.6840962,13.557719489469873,-4617441955.750378,-4605686354.137591,2.4476035300764396,0.22,0.38,0.399,-1.0563618599447784,242.96,"[[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]]"
79,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5142253553.828846,-10.355633884572114,11381217.422044165,12053980.732836775,0.15736345751909975,478995209.59896296,484990581.00389516,13.833019366796506,-4617441955.750378,-4609019979.618757,2.449455544232643,0.357,0.141,0.501,-0.9718118192639746,242.96,"[[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]]"
80,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5134321353.520293,-10.335803383800734,11381217.422044165,12169289.75646799,0.1593899781453074,478995209.59896296,474608044.392704,13.486934813090134,-4617441955.750378,-4610510123.677504,2.4502834020430577,0.127,0.533,0.34,-1.081930840926626,242.96,"[[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]]"
81,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5129457121.718425,-10.323642804296062,11381217.422044165,11598661.784795241,0.1493613670438531,478995209.59896296,473748620.55269116,13.458287351756372,-4617441955.750378,-4609593590.970755,2.4497742172059747,0.325,0.161,0.514,-1.0859799649577644,242.96,"[[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]]"
82,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5141224802.592347,-10.353062006480869,11381217.422044165,11694781.266743375,0.15105063737686072,478995209.59896296,471920896.02132136,13.397363200710712,-4617441955.750378,-4625814318.951101,2.458785732750612,0.222,0.342,0.436,-1.123813184028716,242.96,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]]"
83,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5133990866.615929,-10.334977166539822,11381217.422044165,11955956.800945234,0.15564071706406385,478995209.59896296,482268553.9733992,13.742285132446641,-4617441955.750378,-4599298604.366559,2.444054780203644,0.2,0.392,0.408,-0.9921555794892427,242.96,"[[1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1]]"
84,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5132604793.069244,-10.331511982673112,11381217.422044165,12053823.566241896,0.15736069536453243,478995209.59896296,472028015.1414137,13.400933838047123,-4617441955.750378,-4615129513.868485,2.4528497299269363,0.267,0.246,0.487,-1.1098693219671087,242.96,"[[0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]]"
85,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5140478160.76301,-10.351195401907525,11381217.422044165,11539198.723219214,0.14831632202494224,478995209.59896296,474771126.0464279,13.492370868214264,-4617441955.750378,-4621961002.547309,2.4566450014151715,0.267,0.243,0.49,-1.0896451445605173,242.96,"[[0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1], [1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]]"
86,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5130915105.786633,-10.32728776446658,11381217.422044165,12249639.186560195,0.16080209466713874,478995209.59896296,473335419.5054275,13.44451398351425,-4617441955.750378,-4609300010.075555,2.4496111167086414,0.273,0.231,0.496,-1.0918977128989429,242.96,"[[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]]"
87,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5144036701.943855,-10.360091754859639,11381217.422044165,11516734.898490194,0.1479215272142389,478995209.59896296,481373182.8561434,13.712439428538113,-4617441955.750378,-4617053182.001921,2.4539184344455114,0.11,0.522,0.369,-1.0174521805107481,242.96,"[[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]]"
88,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5135106324.805856,-10.33776581201464,11381217.422044165,11906104.49465877,0.1547645781135109,478995209.59896296,477193356.6146723,13.573111887155743,-4617441955.750378,-4613005250.323194,2.4516695835128854,0.105,0.524,0.37,-1.0531826564449425,242.96,"[[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]]"
89,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5132104382.841025,-10.330260957102563,11381217.422044165,11743222.862959372,0.15190198353179915,478995209.59896296,474694102.94448656,13.489803431482885,-4617441955.750378,-4607557733.420503,2.4486431852336126,0.361,0.062,0.577,-1.0784345067551504,242.96,"[[1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1]]"
90,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5128225044.042154,-10.320562610105386,11381217.422044165,11602412.46889469,0.14942728416335133,478995209.59896296,471329590.20539457,13.377653006846485,-4617441955.750378,-4610937578.486758,2.450520876937088,0.216,0.306,0.479,-1.1125397875424365,242.96,"[[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]]"
91,13,103,50,0.919091,12,0.638889,-5140363104.551242,-5138821959.862748,-10.34705489965687,11381217.422044165,12231828.459170127,0.16048907661107428,478995209.59896296,479819716.7918998,13.66065722639666,-4617441955.750378,-4612645517.646587,2.451469732025882,0.239,0.272,0.489,-1.0272067054293048,242.96,"[[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0]]"
