solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
35,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7659221178.842639,-16.648052947106596,18091534.71752809,17021250.29179755,0.2446616922987267,689845430.1694376,704454047.6290171,21.14846825430057,-6888845438.677078,-6882570799.123891,3.712539332846606,0.362,0.418,0.221,-6.110392399913752,697.67,"[[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]]"
36,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7652752377.648501,-16.631880944121253,18091534.71752809,17396842.444187265,0.2512626088609361,689845430.1694376,704139987.938683,21.1379995979561,-6888845438.677078,-6878363506.400009,3.7102019480000052,0.56,0.05,0.39,-6.100274446294488,697.67,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]]"
37,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7660819767.784685,-16.65204941946171,18091534.71752809,16337020.189029887,0.23263655868242333,689845430.1694376,696582486.4135523,20.88608288045174,-6888845438.677078,-6895103131.691993,3.719501739828885,0.305,0.506,0.19,-6.123243947514345,697.67,"[[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]]"
38,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7658206066.965532,-16.64551516741383,18091534.71752809,16951225.864656113,0.24343103452822695,689845430.1694376,704530171.3615628,21.151005712052093,-6888845438.677078,-6889906500.510862,3.7166147225060344,0.399,0.333,0.269,-6.110070466600447,697.67,"[[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]]"
39,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7660334631.529807,-16.650836578824517,18091534.71752809,17000318.535408676,0.2442938231179029,689845430.1694376,703742097.5533614,21.124736585112046,-6888845438.677078,-6887298077.989118,3.715165598882843,0.386,0.351,0.263,-6.112090731859389,697.67,"[[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]]"
40,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7658163793.063225,-16.645409482658064,18091534.71752809,16650631.668977488,0.23814818398905954,689845430.1694376,702192331.9882604,21.073077732942014,-6888845438.677078,-6887138814.839393,3.715077119355218,0.518,0.104,0.378,-6.114381779219954,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]]"
41,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7658662958.603764,-16.646657396509408,18091534.71752809,16771942.070041712,0.24028017697788598,689845430.1694376,697363963.4201925,20.912132114006415,-6888845438.677078,-6890554433.5825205,3.7169746853236223,0.306,0.486,0.208,-6.116197471130626,697.67,"[[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]]"
42,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7657938231.486762,-16.644845578716904,18091534.71752809,16921464.979142584,0.24290799611849884,689845430.1694376,704093633.3956659,21.136454446522198,-6888845438.677078,-6889413583.752464,3.71634087986248,0.266,0.557,0.177,-6.110345676309862,697.67,"[[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]]"
43,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7663181188.118688,-16.65795297029672,18091534.71752809,18217308.916027367,0.2656820547632226,689845430.1694376,703752786.3398389,21.12509287799463,-6888845438.677078,-6885724258.389887,3.714291254661048,0.28,0.531,0.189,-6.102326841988812,697.67,"[[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0], [1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]]"
44,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7653335376.989743,-16.633338442474358,18091534.71752809,17380293.266102735,0.250971762145918,689845430.1694376,705470570.950481,21.182352365016037,-6888845438.677078,-6877982354.419805,3.7099901968998914,0.303,0.47,0.226,-6.10031298923779,697.67,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]]"
45,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7663457879.870494,-16.658644699676234,18091534.71752809,16979541.320632726,0.24392866995839588,689845430.1694376,705123022.2182739,21.170767407275797,-6888845438.677078,-6886255699.373484,3.7145864996519355,0.52,0.072,0.408,-6.11466096461984,697.67,"[[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]]"
46,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7659618372.758451,-16.64904593189613,18091534.71752809,17001057.253003042,0.24430680585242606,689845430.1694376,701955103.5843799,21.06517011947933,-6888845438.677078,-6889516860.2755995,3.7163982557086666,0.279,0.49,0.23,-6.112327065277972,697.67,"[[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]]"
47,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7664334481.082915,-16.660836202707287,18091534.71752809,17144489.53413159,0.2468275840796413,689845430.1694376,700269723.5304762,21.00899078434921,-6888845438.677078,-6893534174.4952135,3.7186300969417854,0.476,0.122,0.402,-6.11641266428367,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]]"
48,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7650129808.610469,-16.62532452152617,18091534.71752809,16416076.452122806,0.23402594819196496,689845430.1694376,703780656.4404788,21.126021881349292,-6888845438.677078,-6878230960.915909,3.7101283116199495,0.161,0.693,0.146,-6.1080049028859005,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]]"
49,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7656247870.651692,-16.640619676629232,18091534.71752809,17904594.763010707,0.2601861997014184,689845430.1694376,690677111.6690962,20.689237055636543,-6888845438.677078,-6894307925.756455,3.7190599587535864,0.429,0.186,0.385,-6.105668113630558,697.67,"[[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]]"
50,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7653839776.180832,-16.634599440452078,18091534.71752809,16263880.971087255,0.23135115942156861,689845430.1694376,704226228.7040421,21.140874290134736,-6888845438.677078,-6879351065.939692,3.7107505921887176,0.331,0.37,0.299,-6.1130129080369855,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]]"
51,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7653915402.64029,-16.634788506600724,18091534.71752809,17250530.261515036,0.2486912172498249,689845430.1694376,699168130.3100511,20.972271010335035,-6888845438.677078,-6885698087.549341,3.7142767153051897,0.47,0.11,0.42,-6.10558947670563,697.67,"[[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]]"
52,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7654423971.51294,-16.636059928782352,18091534.71752809,17863481.169365786,0.25946364093788726,689845430.1694376,701022708.7761756,21.034090292539187,-6888845438.677078,-6881740214.920068,3.7120778971778154,0.518,0.008,0.474,-6.098769666245707,697.67,"[[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]]"
53,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7660819350.103624,-16.65204837525906,18091534.71752809,16892335.0137412,0.2423960459356977,689845430.1694376,705971363.2142683,21.19904544047561,-6888845438.677078,-6881575187.481184,3.7119862152673244,0.325,0.355,0.319,-6.112497554544788,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]]"
54,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7651966827.540722,-16.629917068851803,18091534.71752809,16462598.79535919,0.23484356406606663,689845430.1694376,702940238.2302254,21.098007941007516,-6888845438.677078,-6880108697.414651,3.711171498563695,0.334,0.335,0.331,-6.109791016538346,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]]"
55,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7659557167.004443,-16.64889291751111,18091534.71752809,17675055.1410124,0.2561521114413427,689845430.1694376,704959885.8270216,21.165329527567387,-6888845438.677078,-6885864906.114925,3.7143693922860694,0.384,0.239,0.376,-6.103698881365812,697.67,"[[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]]"
56,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7656822951.731035,-16.64205737932759,18091534.71752809,17541553.457943648,0.2538058604208023,689845430.1694376,704605552.9198109,21.153518430660363,-6888845438.677078,-6883582412.49105,3.7131013402728055,0.431,0.15,0.419,-6.102560581395728,697.67,"[[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]]"
57,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7653562339.643522,-16.633905849108807,18091534.71752809,17070019.406905536,0.24551879449746108,689845430.1694376,706738517.5232553,21.22461725077518,-6888845438.677078,-6876149495.006375,3.7089719416702085,0.147,0.663,0.19,-6.103067789070178,697.67,"[[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]]"
58,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7661794793.787017,-16.654486984467542,18091534.71752809,17049608.200896274,0.24516007382946,689845430.1694376,702950317.6845839,21.098343922819463,-6888845438.677078,-6886486746.748368,3.714714859304649,0.325,0.335,0.34,-6.113449219672314,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]]"
59,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7654615288.470077,-16.63653822117519,18091534.71752809,16310395.091827735,0.23216863078783367,689845430.1694376,702902656.4594495,21.096755215314985,-6888845438.677078,-6879071455.733832,3.7105952531854625,0.329,0.322,0.35,-6.11400589723709,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]]"
60,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7656874742.296856,-16.64218685574214,18091534.71752809,17271724.774302725,0.24906370429354524,689845430.1694376,700928164.6498535,21.03093882166178,-6888845438.677078,-6886058868.43191,3.7144771491288386,0.235,0.488,0.278,-6.107361515602694,697.67,"[[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]]"
61,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7659087830.305046,-16.647719575762615,18091534.71752809,17723773.843018297,0.2570083276453128,689845430.1694376,706753115.0096202,21.225103833654007,-6888845438.677078,-6882285923.8614855,3.7123810688119363,0.088,0.751,0.161,-6.101774394008088,697.67,"[[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]]"
62,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7653983066.953968,-16.63495766738492,18091534.71752809,17937567.01701356,0.2607656769246672,689845430.1694376,694119952.2488391,20.80399840829464,-6888845438.677078,-6888972356.007005,3.7160957533372247,0.144,0.644,0.212,-6.10124904372001,697.67,"[[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]]"
63,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7650581975.307543,-16.626454938268857,18091534.71752809,18122318.78883564,0.2640126324927178,689845430.1694376,690985604.2861544,20.699520142871812,-6888845438.677078,-6889047052.722634,3.7161372515125746,0.459,0.062,0.479,-6.097644405362801,697.67,"[[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]]"
64,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7662864597.538733,-16.657161493846832,18091534.71752809,17056153.525614753,0.24527510589832607,689845430.1694376,701533822.5592803,21.051127418642675,-6888845438.677078,-6887096352.170514,3.715053528983619,0.338,0.289,0.374,-6.115196150596847,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]]"
65,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7647581683.408252,-16.61895420852063,18091534.71752809,18032552.4252647,0.26243501626124255,689845430.1694376,691490528.1936035,20.716350939786786,-6888845438.677078,-6884875897.109737,3.713819942838743,0.435,0.102,0.463,-6.09533246197597,697.67,"[[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1]]"
66,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7661764549.640849,-16.65441137410212,18091534.71752809,16384441.517270846,0.23346997394149116,689845430.1694376,697935754.997551,20.9311918332517,-6888845438.677078,-6892761659.464639,3.718200921924799,0.38,0.194,0.426,-6.1229674901348154,697.67,"[[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]]"
67,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7658353587.077168,-16.64588396769292,18091534.71752809,17082336.219144654,0.24573525868444032,689845430.1694376,705143227.3053905,21.171440910179683,-6888845438.677078,-6879534277.575659,3.7108523764309216,0.132,0.643,0.225,-6.10853466453707,697.67,"[[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]]"
68,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7651041373.781752,-16.62760343445438,18091534.71752809,16990703.735923268,0.24412484597404688,689845430.1694376,702867749.9208598,21.09559166402866,-6888845438.677078,-6876874221.797849,3.7093745676654715,0.323,0.292,0.385,-6.103456083986735,697.67,"[[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]]"
69,13,103,50,0.919091,12,0.638889,-7649744455.592077,-7653733935.096332,-16.63433483774083,18091534.71752809,17633493.88676361,0.2554216851803798,689845430.1694376,704048423.9155079,21.134947463850263,-6888845438.677078,-6882122972.160697,3.7122905400892763,0.431,0.094,0.476,-6.098849485437702,697.67,"[[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]]"
